Month,area,regional,networksite,site_id,Availability (Ave),site_class,target (%),Achievement
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY587,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY590,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY591,99.98,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY593,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY594,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY595,99.94,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY597,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY598,99.97,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY600,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY603,99.89,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY605,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY609,99.77,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY611,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY612,99.99,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY613,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY614,99.98,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY615,99.97,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY616,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY617,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY618,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY619,99.51,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY622,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY623,99.99,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY624,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY626,99.97,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY627,100.0,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY631,99.99,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY634,99.75,Platinum,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY638,99.97,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY641,100.0,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY642,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY643,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY646,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY648,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY651,99.86,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY653,99.44,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY654,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY657,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY658,100.0,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY660,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY663,99.88,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY664,99.89,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY666,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY669,99.99,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY670,99.99,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY671,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY672,99.95,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY674,100.0,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY676,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY677,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY679,99.98,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY680,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY681,99.98,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY682,99.99,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY684,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY685,100.0,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY686,99.89,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY687,99.64,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY690,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY691,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY694,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY696,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY697,100.0,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY698,99.95,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY699,99.98,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY700,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY702,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY703,99.89,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY704,100.0,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY706,99.89,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY707,99.99,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY708,99.31,Silver,99.82,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY711,99.86,Platinum,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY712,99.98,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY724,99.97,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY726,99.54,Silver,99.82,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY727,100.0,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY729,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY730,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY731,99.57,Bronze,99.63,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY732,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY734,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY735,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY736,99.58,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY738,99.78,Silver,99.82,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY740,99.67,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY742,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY745,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY747,99.98,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY748,99.29,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY750,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY751,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY754,99.99,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY755,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY757,99.99,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY758,100.0,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY760,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY761,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY762,99.99,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY763,99.5,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY765,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY767,99.94,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY768,99.97,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY769,99.89,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY774,99.92,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY783,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY784,99.97,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY785,99.97,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY789,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY793,99.97,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY794,99.99,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY806,99.99,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY811,99.99,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY813,99.79,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY814,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY815,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY816,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY828,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY830,99.49,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY832,100.0,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY833,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY834,99.99,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY838,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY840,99.83,Platinum,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY841,99.49,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY844,99.97,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY845,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY846,99.99,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY847,99.97,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY848,99.75,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY852,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY854,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY857,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY861,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY863,99.86,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY864,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY865,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY866,99.72,Platinum,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY867,99.97,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY869,99.95,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY870,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY871,99.99,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY873,99.94,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY874,99.81,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY875,99.99,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY877,99.85,Platinum,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY880,98.55,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY883,99.99,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY885,100.0,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY888,99.77,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY889,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY890,99.87,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY894,99.91,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY898,99.97,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY899,99.09,Platinum,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY903,99.29,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY905,99.99,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY907,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY911,99.85,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY912,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY914,100.0,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY916,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY917,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY928,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY930,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY932,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY935,99.98,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY937,99.53,Silver,99.82,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY942,99.99,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY945,100.0,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY952,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY954,99.98,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY956,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY957,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY964,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY965,99.8,Silver,99.82,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY970,99.66,Platinum,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY977,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY979,99.91,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY980,99.98,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY989,64.52,Platinum,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY994,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY995,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY996,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY997,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SBY999,99.99,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP001,100.0,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP002,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP003,99.57,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP004,99.92,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP005,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP006,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP007,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP008,100.0,Platinum,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP009,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP010,99.88,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP011,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP012,99.77,Silver,99.82,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP013,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP014,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP015,99.78,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP016,99.73,Silver,99.82,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP017,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP018,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP019,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP020,99.93,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP021,99.99,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP022,90.81,Platinum,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP023,99.74,Platinum,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP024,97.98,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP025,99.99,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP026,95.14,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP027,99.98,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP028,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP029,98.29,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP030,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP031,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP032,98.19,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP033,99.96,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP034,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP035,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP036,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP037,89.67,Silver,99.82,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP038,98.87,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP039,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP040,99.94,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP041,98.31,Bronze,99.63,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP042,99.99,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP043,99.99,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP044,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP045,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP046,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP047,99.72,Silver,99.82,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP048,99.81,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP049,99.64,Platinum,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP052,99.99,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP053,99.99,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP054,98.81,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP055,99.61,Bronze,99.63,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP057,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP058,96.88,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP059,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP061,99.86,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP062,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP064,100.0,Gold,99.88,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP066,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP067,99.96,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP068,99.96,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP069,99.96,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP070,99.96,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP071,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP072,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP073,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP074,94.08,Bronze,99.63,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP075,99.73,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP076,99.97,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP077,99.0,Bronze,99.63,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP078,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP080,99.99,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP081,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP082,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP084,99.25,Bronze,99.63,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP085,99.96,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP087,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP088,96.19,Bronze,99.63,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP089,98.59,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP090,98.78,Gold,99.88,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP091,99.65,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP092,98.95,Bronze,99.63,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP093,99.88,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP094,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP095,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP096,99.99,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP097,100.0,Silver,99.82,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP098,98.7,Bronze,99.63,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP099,99.94,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP100,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP101,100.0,Bronze,99.63,Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP102,99.36,Bronze,99.63,Not Achieved
May-25,AREA3,REGIONAL6,NOP SURABAYA,SMP103,96.05,Bronze,99.63,Not Achieved
